t, ñ	wz	
8,57	-339	
8,575	-269	
8,58	-254	
8,585	-353	
8,59	-489	
8,595	-647	
8,6	-765	
8,605	-809	
8,61	-768	
8,615	-656	
8,62	-597	
8,625	-565	
8,63	-636	
8,635	-701	
8,64	-834	
8,645	-917	
8,65	-963	
8,655	-968	
8,66	-925	
8,665	-869	
8,67	-851	
8,675	-853	
8,68	-899	
8,685	-974	
8,69	-1032	
8,695	-1064	
8,7	-1026	
8,705	-968	
8,71	-932	
8,715	-909	
8,72	-954	
8,725	-1041	
8,73	-1150	
8,735	-1240	
8,74	-1285	
8,745	-1240	
8,75	-1149	
8,755	-1043	
8,76	-946	
8,765	-924	
8,77	-988	
8,775	-1153	
8,78	-1279	
8,785	-1366	
8,79	-1339	
8,795	-1239	
8,8	-1123	
8,805	-991	
8,81	-928	
8,815	-951	
8,82	-1054	
8,825	-1195	
8,83	-1326	
8,835	-1377	
8,84	-1346	
8,845	-1250	
8,85	-1118	
8,855	-981	
8,86	-936	
8,865	-1010	
8,87	-1115	
8,875	-1244	
8,88	-1307	
8,885	-1320	
8,89	-1246	
8,895	-1120	
8,9	-969	
8,905	-858	
8,91	-818	
8,915	-840	
8,92	-921	
8,925	-1031	
8,93	-1126	
8,935	-1157	
8,94	-1065	
8,945	-939	
8,95	-821	
8,955	-759	
8,96	-741	
8,965	-804	
8,97	-883	
8,975	-940	
8,98	-957	
8,985	-926	
8,99	-849	
8,995	-767	
9,0	-700	
9,005	-672	
9,01	-690	
9,015	-715	
9,02	-774	
9,025	-754	
9,03	-714	
9,035	-638	
9,04	-566	
9,045	-516	
9,05	-515	
9,055	-519	
9,06	-582	
9,065	-621	
9,07	-624	
9,075	-594	
9,08	-533	
9,085	-424	
9,09	-358	
9,095	-331	
9,1	-361	
9,105	-433	
9,11	-497	
9,115	-505	
9,12	-445	
9,125	-381	
9,13	-248	
9,135	-147	
9,14	-99	
9,145	-117	
9,15	-176	
9,155	-284	
9,16	-377	
9,165	-424	
9,17	-407	
9,175	-311	
9,18	-112	
9,185	-1	
9,19	43	
9,195	9	
9,2	-58	
9,205	-163	
9,21	-235	
9,215	-238	
9,22	-185	
9,225	-93	
9,23	25	
9,235	113	
9,24	164	
9,245	142	
9,25	68	
9,255	-2	
9,26	-95	
9,265	-84	
9,27	-37	
9,275	40	
9,28	125	
9,285	175	
9,29	194	
9,295	171	
9,3	143	
9,305	95	
9,31	64	
9,315	60	
9,32	82	
9,325	133	
9,33	196	
9,335	230	
9,34	240	
9,345	221	
9,35	183	
9,355	164	
9,36	170	
9,365	182	
9,37	209	
9,375	248	
9,38	243	
9,385	245	
9,39	238	
9,395	213	
9,4	189	
9,405	199	
9,41	230	
9,415	285	
9,42	311	
9,425	360	
9,43	350	
9,435	309	
9,44	269	
9,445	252	
9,45	254	
9,455	278	
9,46	332	
9,465	382	
9,47	405	
9,475	394	
9,48	353	
9,485	281	
9,49	211	
9,495	169	
9,5	186	
9,505	304	
9,51	387	
9,515	473	
9,52	514	
9,525	469	
9,53	390	
9,535	301	
9,54	220	
9,545	190	
9,55	229	
9,555	297	
9,56	403	
9,565	496	
9,57	550	
9,575	533	
9,58	460	
9,585	330	
9,59	267	
9,595	242	
9,6	276	
9,605	376	
9,61	458	
9,615	518	
9,62	529	
9,625	499	
9,63	427	
9,635	337	
9,64	292	
9,645	307	
9,65	342	
9,655	411	
9,66	507	
9,665	559	
9,67	554	
9,675	521	
9,68	464	
9,685	410	
9,69	385	
9,695	377	
9,7	425	
9,705	460	
9,71	476	
9,715	506	
9,72	500	
9,725	488	
9,73	455	
9,735	451	
9,74	459	
9,745	513	
9,75	554	
9,755	558	
9,76	592	
9,765	543	
9,77	524	
9,775	497	
9,78	516	
9,785	524	
9,79	576	
9,795	613	
9,8	652	
9,805	624	
9,81	601	
9,815	532	
9,82	478	
9,825	437	
9,83	470	
9,835	544	
9,84	615	
9,845	669	
9,85	699	
9,855	676	
9,86	612	
9,865	522	
9,87	479	
9,875	486	
9,88	511	
9,885	579	
9,89	656	
9,895	717	
9,9	716	
9,905	665	
9,91	575	
9,915	495	
9,92	445	
9,925	445	
9,93	506	
9,935	581	
9,94	644	
9,945	694	
9,95	707	
9,955	676	
9,96	617	
9,965	555	
9,97	507	
9,975	494	
9,98	492	
9,985	536	
9,99	621	
9,995	627	
10,0	619	
10,005	580	
10,01	521	
10,015	464	
10,02	451	
10,025	462	
10,03	488	
10,035	509	
10,04	518	
10,045	509	
10,05	470	
10,055	434	
10,06	404	
10,065	384	
10,07	416	
10,075	436	
10,08	438	
10,085	443	
10,09	409	
10,095	376	
10,1	331	
10,105	305	
10,11	287	
10,115	282	
10,12	285	
10,125	289	
10,13	284	
10,135	265	
10,14	221	
10,145	163	
10,15	105	
10,155	89	
10,16	102	
10,165	137	
10,17	174	
10,175	199	
10,18	185	
10,185	152	
10,19	92	
10,195	14	
10,2	-67	
10,205	-85	
10,21	-81	
10,215	-62	
10,22	-30	
10,225	-14	
10,23	-29	
10,235	-98	
10,24	-183	
10,245	-245	
10,25	-306	
10,255	-317	
10,26	-292	
10,265	-280	
10,27	-237	
10,275	-209	
10,28	-229	
10,285	-292	
10,29	-365	
10,295	-443	
10,3	-514	
10,305	-561	
10,31	-583	
10,315	-565	
10,32	-529	
10,325	-507	
10,33	-519	
10,335	-560	
10,34	-624	
10,345	-701	
10,35	-784	
10,355	-810	
10,36	-813	
10,365	-795	
10,37	-763	
10,375	-750	
10,38	-767	
10,385	-813	
10,39	-872	
10,395	-963	
10,4	-1002	
10,405	-1011	
10,41	-1007	
10,415	-994	
10,42	-1000	
10,425	-1016	
10,43	-1051	
10,435	-1088	
10,44	-1134	
10,445	-1141	
10,45	-1138	
10,455	-1129	
10,46	-1147	
10,465	-1141	
10,47	-1162	
10,475	-1202	
10,48	-1236	
10,485	-1279	
10,49	-1279	
10,495	-1293	
10,5	-1284	
10,505	-1251	
10,51	-1232	
10,515	-1259	
10,52	-1303	
10,525	-1357	
10,53	-1412	
10,535	-1466	
10,54	-1460	
10,545	-1422	
10,55	-1358	
10,555	-1283	
10,56	-1295	
10,565	-1320	
10,57	-1399	
10,575	-1473	
10,58	-1539	
10,585	-1534	
10,59	-1506	
10,595	-1446	
10,6	-1361	
10,605	-1295	
10,61	-1268	
10,615	-1282	
10,62	-1335	
10,625	-1407	
10,63	-1472	
10,635	-1511	
10,64	-1450	
10,645	-1369	
10,65	-1289	
10,655	-1242	
10,66	-1216	
10,665	-1265	
10,67	-1319	
10,675	-1381	
10,68	-1389	
10,685	-1362	
10,69	-1301	
10,695	-1241	
10,7	-1130	
10,705	-1079	
10,71	-1050	
10,715	-1061	
10,72	-1097	
10,725	-1104	
10,73	-1102	
10,735	-1072	
10,74	-1018	
10,745	-947	
10,75	-908	
10,755	-887	
10,76	-882	
10,765	-877	
10,77	-873	
10,775	-853	
10,78	-809	
10,785	-753	
10,79	-705	
10,795	-672	
10,8	-642	
10,805	-627	
10,81	-612	
10,815	-563	
10,82	-482	
10,825	-415	
10,83	-339	
10,835	-276	
10,84	-233	
10,845	-235	
10,85	-247	
10,855	-238	
10,86	-242	
10,865	-207	
10,87	-138	
10,875	-44	
10,88	104	
10,885	168	
10,89	171	
10,895	178	
10,9	175	
10,905	155	
10,91	178	
10,915	247	
10,92	325	
10,925	399	
10,93	494	
10,935	551	
10,94	598	
10,945	607	
10,95	620	
10,955	618	
10,96	645	
10,965	698	
10,97	767	
10,975	855	
10,98	918	
10,985	1003	
10,99	1035	
10,995	1052	
11,0	1047	
11,005	1060	
11,01	1053	
11,015	1090	
11,02	1140	
11,025	1216	
11,03	1281	
11,035	1348	
11,04	1432	
11,045	1459	
11,05	1477	
11,055	1479	
11,06	1486	
11,065	1499	
11,07	1525	
11,075	1576	
11,08	1645	
11,085	1711	
11,09	1752	
11,095	1796	
11,1	1817	
11,105	1829	
11,11	1836	
11,115	1836	
11,12	1855	
11,125	1878	
11,13	1902	
11,135	1936	
11,14	1971	
11,145	1999	
11,15	2014	
11,155	2033	
11,16	2041	
11,165	2038	
11,17	2052	
11,175	2045	
11,18	2057	
11,185	2072	
11,19	2078	
11,195	2092	
11,2	2111	
11,205	2128	
11,21	2133	
11,215	2144	
11,22	2143	
11,225	2141	
11,23	2121	
11,235	2108	
11,24	2101	
11,245	2094	
11,25	2101	
11,255	2116	
11,26	2117	
11,265	2149	
11,27	2134	
11,275	2095	
11,28	2067	
11,285	1984	
11,29	1947	
11,295	1924	
11,3	1915	
11,305	1939	
11,31	1954	
11,315	1960	
11,32	1944	
11,325	1898	
11,33	1835	
11,335	1769	
11,34	1687	
11,345	1631	
11,35	1619	
11,355	1613	
11,36	1626	
11,365	1637	
11,37	1601	
11,375	1562	
11,38	1470	
11,385	1389	
11,39	1309	
11,395	1259	
11,4	1235	
11,405	1213	
11,41	1226	
11,415	1205	
11,42	1155	
11,425	1107	
11,43	1019	
11,435	919	
11,44	847	
11,445	748	
11,45	715	
11,455	698	
11,46	667	
11,465	639	
11,47	597	
11,475	517	
11,48	436	
11,485	375	
11,49	294	
11,495	246	
11,5	198	
11,505	139	
11,51	70	
11,515	3	
11,52	-68	
11,525	-170	
11,53	-217	
11,535	-272	
11,54	-291	
11,545	-362	
11,55	-421	
11,555	-487	
11,56	-560	
11,565	-676	
11,57	-753	
11,575	-821	
11,58	-869	
11,585	-898	
11,59	-901	
11,595	-916	
11,6	-959	
11,605	-1066	
11,61	-1175	
11,615	-1287	
11,62	-1374	
11,625	-1434	
11,63	-1470	
11,635	-1496	
11,64	-1495	
11,645	-1530	
11,65	-1591	
11,655	-1689	
11,66	-1786	
11,665	-1895	
11,67	-1969	
11,675	-2023	
11,68	-2045	
11,685	-2035	
11,69	-2040	
11,695	-2054	
11,7	-2107	
11,705	-2177	
11,71	-2268	
11,715	-2332	
11,72	-2410	
11,725	-2430	
11,73	-2430	
11,735	-2439	
11,74	-2452	
11,745	-2459	
11,75	-2502	
11,755	-2569	
11,76	-2644	
11,765	-2707	
11,77	-2769	
11,775	-2778	
11,78	-2772	
11,785	-2759	
11,79	-2755	
11,795	-2772	
11,8	-2796	
11,805	-2838	
11,81	-2860	
11,815	-2868	
11,82	-2877	
11,825	-2867	
11,83	-2845	
11,835	-2849	
11,84	-2872	
11,845	-2896	
11,85	-2934	
11,855	-2920	
11,86	-2895	
11,865	-2859	
11,87	-2851	
11,875	-2831	
11,88	-2835	
11,885	-2856	
11,89	-2868	
11,895	-2862	
11,9	-2843	
11,905	-2809	
11,91	-2766	
11,915	-2722	
11,92	-2668	
11,925	-2619	
11,93	-2599	
11,935	-2591	
11,94	-2592	
11,945	-2578	
11,95	-2571	
11,955	-2527	
11,96	-2464	
11,965	-2382	
11,97	-2321	
11,975	-2264	
11,98	-2228	
11,985	-2190	
11,99	-2179	
11,995	-2149	
12,0	-2103	
12,005	-2038	
12,01	-1912	
12,015	-1829	
12,02	-1746	
12,025	-1688	
12,03	-1645	
12,035	-1622	
12,04	-1590	
12,045	-1554	
12,05	-1486	
12,055	-1418	
12,06	-1336	
12,065	-1238	
12,07	-1146	
12,075	-1072	
12,08	-993	
12,085	-948	
12,09	-904	
12,095	-827	
12,1	-769	
12,105	-687	
12,11	-592	
12,115	-490	
12,12	-407	
12,125	-326	
12,13	-243	
12,135	-178	
12,14	-104	
12,145	-41	
12,15	33	
12,155	87	
12,16	154	
12,165	236	
12,17	303	
12,175	440	
12,18	534	
12,185	632	
12,19	699	
12,195	774	
12,2	858	
12,205	927	
12,21	993	
12,215	1077	
12,22	1140	
12,225	1212	
12,23	1287	
12,235	1371	
12,24	1463	
12,245	1559	
12,25	1656	
12,255	1753	
12,26	1811	
12,265	1872	
12,27	1919	
12,275	1966	
12,28	2037	
12,285	2109	
12,29	2175	
12,295	2288	
12,3	2368	
12,305	2439	
12,31	2524	
12,315	2578	
12,32	2599	
12,325	2619	
12,33	2652	
12,335	2717	
12,34	2794	
12,345	2874	
12,35	2952	
12,355	3010	
12,36	3046	
12,365	3050	
12,37	3073	
12,375	3078	
12,38	3102	
12,385	3132	
12,39	3189	
12,395	3249	
12,4	3300	
12,405	3375	
12,41	3405	
12,415	3400	
12,42	3393	
12,425	3368	
12,43	3361	
12,435	3400	
12,44	3444	
12,445	3502	
12,45	3552	
12,455	3587	
12,46	3582	
12,465	3575	
12,47	3545	
12,475	3517	
12,48	3498	
12,485	3500	
12,49	3489	
12,495	3498	
12,5	3492	
12,505	3476	
12,51	3438	
12,515	3410	
12,52	3361	
12,525	3354	
12,53	3331	
12,535	3334	
12,54	3335	
12,545	3321	
12,55	3262	
12,555	3213	
12,56	3170	
12,565	3116	
12,57	3073	
12,575	3061	
12,58	3036	
12,585	2991	
12,59	2928	
12,595	2855	
12,6	2789	
12,605	2689	
12,61	2617	
12,615	2545	
12,62	2514	
12,625	2469	
12,63	2434	
12,635	2391	
12,64	2336	
12,645	2230	
12,65	2141	
12,655	2028	
12,66	1899	
12,665	1856	
12,67	1805	
12,675	1771	
12,68	1742	
12,685	1655	
12,69	1558	
12,695	1445	
12,7	1328	
12,705	1204	
12,71	1133	
12,715	1057	
12,72	992	
12,725	923	
12,73	873	
12,735	785	
12,74	644	
12,745	543	
12,75	410	
12,755	318	
12,76	212	
12,765	138	
12,77	72	
12,775	10	
12,78	-78	
12,785	-172	
12,79	-292	
12,795	-408	
12,8	-530	
12,805	-613	
12,81	-707	
12,815	-786	
12,82	-898	
12,825	-974	
12,83	-1071	
12,835	-1162	
12,84	-1261	
12,845	-1348	
12,85	-1463	
12,855	-1545	
12,86	-1645	
12,865	-1747	
12,87	-1847	
12,875	-1927	
12,88	-2004	
12,885	-2075	
12,89	-2152	
12,895	-2220	
12,9	-2340	
12,905	-2426	
12,91	-2517	
12,915	-2604	
12,92	-2685	
12,925	-2782	
12,93	-2872	
12,935	-2947	
12,94	-3016	
12,945	-3083	
12,95	-3133	
12,955	-3174	
12,96	-3224	
12,965	-3278	
12,97	-3331	
12,975	-3396	
12,98	-3484	
12,985	-3527	
12,99	-3574	
12,995	-3623	
13,0	-3660	
13,005	-3701	
13,01	-3734	
13,015	-3793	
13,02	-3817	
13,025	-3856	
13,03	-3901	
13,035	-3956	
13,04	-3985	
13,045	-4018	
13,05	-4044	
13,055	-4069	
13,06	-4061	
13,065	-4051	
13,07	-4074	
13,075	-4087	
13,08	-4103	
13,085	-4115	
13,09	-4149	
13,095	-4126	
13,1	-4109	
13,105	-4104	
13,11	-4075	
13,115	-4058	
13,12	-4048	
13,125	-4041	
13,13	-4062	
13,135	-4052	
13,14	-4046	
13,145	-4034	
13,15	-3983	
13,155	-3936	
13,16	-3901	
13,165	-3863	
13,17	-3821	
13,175	-3784	
13,18	-3739	
13,185	-3684	
13,19	-3621	
13,195	-3560	
13,2	-3509	
13,205	-3463	
13,21	-3420	
13,215	-3364	
13,22	-3309	
13,225	-3247	
13,23	-3194	
13,235	-3140	
13,24	-3072	
13,245	-3017	
13,25	-2922	
13,255	-2827	
13,26	-2746	
13,265	-2654	
13,27	-2577	
13,275	-2505	
13,28	-2412	
13,285	-2313	
13,29	-2221	
13,295	-2101	
13,3	-2009	
13,305	-1901	
13,31	-1823	
13,315	-1755	
13,32	-1683	
13,325	-1587	
13,33	-1462	
13,335	-1352	
13,34	-1252	
13,345	-1154	
13,35	-1050	
13,355	-978	
13,36	-887	
13,365	-800	
13,37	-710	
13,375	-614	
13,38	-491	
13,385	-299	
13,39	-157	
13,395	-29	
13,4	73	
13,405	175	
13,41	261	
13,415	342	
13,42	430	
13,425	545	
13,43	639	
13,435	774	
13,44	872	
13,445	983	
13,45	1082	
13,455	1188	
13,46	1279	
13,465	1371	
13,47	1538	
13,475	1632	
13,48	1749	
13,485	1860	
13,49	1973	
13,495	2081	
13,5	2198	
13,505	2277	
13,51	2370	
13,515	2462	
13,52	2530	
13,525	2608	
13,53	2698	
13,535	2796	
13,54	2868	
13,545	2971	
13,55	3082	
13,555	3154	
13,56	3234	
13,565	3302	
13,57	3377	
13,575	3455	
13,58	3544	
13,585	3604	
13,59	3675	
13,595	3743	
13,6	3790	
13,605	3845	
13,61	3922	
13,615	3969	
13,62	4042	
13,625	4100	
13,63	4177	
13,635	4223	
13,64	4245	
13,645	4265	
13,65	4303	
13,655	4330	
13,66	4365	
13,665	4410	
13,67	4452	
13,675	4475	
13,68	4486	
13,685	4505	
13,69	4516	
13,695	4542	
13,7	4555	
13,705	4587	
13,71	4611	
13,715	4628	
13,72	4615	
13,725	4623	
13,73	4609	
13,735	4596	
13,74	4560	
13,745	4545	
13,75	4521	
13,755	4486	
13,76	4455	
13,765	4448	
13,77	4429	
13,775	4411	
13,78	4396	
13,785	4349	
13,79	4271	
13,795	4227	
13,8	4168	
13,805	4122	
13,81	4072	
13,815	4038	
13,82	3996	
13,825	3955	
13,83	3886	
13,835	3839	
13,84	3770	
13,845	3698	
13,85	3613	
13,855	3537	
13,86	3448	
13,865	3356	
13,87	3217	
13,875	3143	
13,88	3060	
13,885	3008	
13,89	2929	
13,895	2841	
13,9	2743	
13,905	2643	
13,91	2539	
13,915	2443	
13,92	2357	
13,925	2252	
13,93	2159	
13,935	2082	
13,94	1979	
13,945	1865	
13,95	1768	
13,955	1592	
13,96	1475	
13,965	1352	
13,97	1242	
13,975	1129	
13,98	1024	
13,985	907	
13,99	792	
13,995	671	
14,0	559	
14,005	448	
14,01	349	
14,015	229	
14,02	126	
14,025	-13	
14,03	-121	
14,035	-302	
14,04	-423	
14,045	-522	
14,05	-635	
14,055	-749	
14,06	-888	
14,065	-1003	
14,07	-1153	
14,075	-1287	
14,08	-1402	
14,085	-1510	
14,09	-1614	
14,095	-1694	
14,1	-1786	
14,105	-1888	
14,11	-2012	
14,115	-2192	
14,12	-2311	
14,125	-2438	
14,13	-2550	
14,135	-2630	
14,14	-2721	
14,145	-2823	
14,15	-2889	
14,155	-2977	
14,16	-3090	
14,165	-3188	
14,17	-3288	
14,175	-3387	
14,18	-3474	
14,185	-3546	
14,19	-3631	
14,195	-3758	
14,2	-3823	
14,205	-3893	
14,21	-3988	
14,215	-4022	
14,22	-4081	
14,225	-4151	
14,23	-4234	
14,235	-4258	
14,24	-4327	
14,245	-4411	
14,25	-4458	
14,255	-4514	
14,26	-4571	
14,265	-4625	
14,27	-4672	
14,275	-4708	
14,28	-4765	
14,285	-4799	
14,29	-4850	
14,295	-4871	
14,3	-4916	
14,305	-4943	
14,31	-4971	
14,315	-4982	
14,32	-4981	
14,325	-4987	
14,33	-4977	
14,335	-4977	
14,34	-4972	
14,345	-4983	
14,35	-4973	
14,355	-4953	
14,36	-4939	
14,365	-4925	
14,37	-4888	
14,375	-4885	
14,38	-4875	
14,385	-4849	
14,39	-4831	
14,395	-4811	
14,4	-4783	
14,405	-4755	
14,41	-4701	
14,415	-4658	
14,42	-4604	
14,425	-4556	
14,43	-4464	
14,435	-4406	
14,44	-4330	
14,445	-4254	
14,45	-4209	
14,455	-4150	
14,46	-4072	
14,465	-3981	
14,47	-3901	
14,475	-3811	
14,48	-3731	
14,485	-3666	
14,49	-3596	
14,495	-3519	
14,5	-3445	
14,505	-3364	
14,51	-3260	
14,515	-3166	
14,52	-3028	
14,525	-2925	
14,53	-2814	
14,535	-2707	
14,54	-2592	
14,545	-2482	
14,55	-2358	
14,555	-2259	
14,56	-2150	
14,565	-2052	
14,57	-1923	
14,575	-1812	
14,58	-1699	
14,585	-1578	
14,59	-1447	
14,595	-1347	
14,6	-1170	
14,605	-1079	
14,61	-963	
14,615	-846	
14,62	-727	
14,625	-599	
14,63	-439	
14,635	-306	
14,64	-182	
14,645	-54	
14,65	74	
14,655	193	
14,66	314	
14,665	437	
14,67	549	
14,675	687	
14,68	859	
14,685	964	
14,69	1105	
14,695	1220	
14,7	1332	
14,705	1451	
14,71	1599	
14,715	1718	
14,72	1843	
14,725	1970	
14,73	2091	
14,735	2207	
14,74	2314	
14,745	2424	
14,75	2522	
14,755	2650	
14,76	2800	
14,765	2909	
14,77	3032	
14,775	3130	
14,78	3249	
14,785	3343	
14,79	3432	
14,795	3523	
14,8	3620	
14,805	3707	
14,81	3796	
14,815	3874	
14,82	3982	
14,825	4043	
14,83	4105	
14,835	4175	
14,84	4286	
14,845	4346	
14,85	4431	
14,855	4508	
14,86	4575	
14,865	4665	
14,87	4732	
14,875	4782	
14,88	4823	
14,885	4858	
14,89	4877	
14,895	4920	
14,9	4969	
14,905	5003	
14,91	5053	
14,915	5111	
14,92	5161	
14,925	5206	
14,93	5219	
14,935	5234	
14,94	5246	
14,945	5249	
14,95	5258	
14,955	5273	
14,96	5292	
14,965	5275	
14,97	5269	
14,975	5270	
14,98	5272	
14,985	5247	
14,99	5234	
14,995	5209	
15,0	5196	
15,005	5125	
15,01	5110	
15,015	5072	
15,02	5023	
15,025	4975	
15,03	4933	
15,035	4882	
15,04	4827	
15,045	4789	
15,05	4735	
15,055	4688	
15,06	4622	
15,065	4567	
15,07	4499	
15,075	4443	
15,08	4381	
15,085	4271	
15,09	4212	
15,095	4124	
15,1	4020	
15,105	3919	
15,11	3807	
15,115	3696	
15,12	3632	
15,125	3532	
15,13	3450	
15,135	3381	
15,14	3284	
15,145	3179	
15,15	3070	
15,155	2943	
15,16	2814	
15,165	2647	
15,17	2534	
15,175	2422	
15,18	2329	
15,185	2231	
15,19	2126	
15,195	2015	
15,2	1893	
15,205	1758	
15,21	1633	
15,215	1490	
15,22	1351	
15,225	1221	
15,23	1093	
15,235	965	
15,24	832	
15,245	653	
15,25	530	
15,255	387	
15,26	259	
15,265	119	
15,27	2	
15,275	-129	
15,28	-240	
15,285	-366	
15,29	-505	
15,295	-659	
15,3	-789	
15,305	-902	
15,31	-1026	
15,315	-1160	
15,32	-1261	
15,325	-1400	
15,33	-1614	
15,335	-1749	
15,34	-1880	
15,345	-1999	
15,35	-2107	
15,355	-2231	
15,36	-2343	
15,365	-2461	
15,37	-2584	
15,375	-2716	
15,38	-2822	
15,385	-2936	
15,39	-3024	
15,395	-3124	
15,4	-3208	
15,405	-3296	
15,41	-3443	
15,415	-3543	
15,42	-3657	
15,425	-3777	
15,43	-3888	
15,435	-3996	
15,44	-4091	
15,445	-4194	
15,45	-4261	
15,455	-4325	
15,46	-4383	
15,465	-4471	
15,47	-4541	
15,475	-4607	
15,48	-4684	
15,485	-4758	
15,49	-4847	
15,495	-4892	
15,5	-4946	
15,505	-4985	
15,51	-5024	
15,515	-5065	
15,52	-5113	
15,525	-5152	
15,53	-5190	
15,535	-5242	
15,54	-5287	
15,545	-5318	
15,55	-5344	
15,555	-5403	
15,56	-5406	
15,565	-5432	
15,57	-5424	
15,575	-5405	
15,58	-5381	
15,585	-5391	
15,59	-5388	
15,595	-5395	
15,6	-5402	
15,605	-5392	
15,61	-5368	
15,615	-5338	
15,62	-5291	
15,625	-5269	
15,63	-5234	
15,635	-5204	
15,64	-5189	
15,645	-5163	
15,65	-5126	
15,655	-5099	
15,66	-5062	
15,665	-4987	
15,67	-4925	
15,675	-4851	
15,68	-4758	
15,685	-4712	
15,69	-4646	
15,695	-4597	
15,7	-4517	
15,705	-4467	
15,71	-4362	
15,715	-4283	
15,72	-4201	
15,725	-4128	
15,73	-3978	
15,735	-3908	
15,74	-3815	
15,745	-3729	
15,75	-3625	
15,755	-3521	
15,76	-3421	
15,765	-3314	
15,77	-3197	
15,775	-3073	
15,78	-2978	
15,785	-2873	
15,79	-2758	
15,795	-2632	
15,8	-2527	
15,805	-2395	
15,81	-2265	
15,815	-2061	
15,82	-1955	
15,825	-1836	
15,83	-1731	
15,835	-1609	
15,84	-1497	
15,845	-1361	
15,85	-1230	
15,855	-1098	
15,86	-955	
15,865	-853	
15,87	-736	
15,875	-604	
15,88	-478	
15,885	-347	
15,89	-174	
15,895	34	
15,9	184	
15,905	321	
15,91	426	
15,915	556	
15,92	692	
15,925	821	
15,93	943	
15,935	1103	
15,94	1225	
15,945	1370	
15,95	1491	
15,955	1619	
15,96	1727	
15,965	1857	
15,97	1961	
15,975	2137	
15,98	2264	
15,985	2379	
15,99	2514	
15,995	2649	
16,0	2765	
16,005	2895	
16,01	2983	
16,015	3099	
16,02	3205	
16,025	3319	
16,03	3413	
16,035	3538	
16,04	3622	
16,045	3718	
16,05	3802	
16,055	3939	
16,06	4031	
16,065	4144	
16,07	4259	
16,075	4344	
16,08	4431	
16,085	4511	
16,09	4567	
16,095	4602	
16,1	4656	
16,105	4710	
16,11	4787	
16,115	4852	
16,12	4921	
16,125	5000	
16,13	5045	
16,135	5123	
16,14	5177	
16,145	5189	
16,15	5235	
16,155	5260	
16,16	5304	
16,165	5347	
16,17	5394	
16,175	5407	
16,18	5436	
16,185	5434	
16,19	5433	
16,195	5421	
16,2	5431	
16,205	5441	
16,21	5440	
16,215	5458	
16,22	5464	
16,225	5455	
16,23	5435	
16,235	5416	
16,24	5380	
16,245	5357	
16,25	5317	
16,255	5308	
16,26	5259	
16,265	5224	
16,27	5175	
16,275	5136	
16,28	5078	
16,285	5032	
16,29	4967	
16,295	4913	
16,3	4823	
16,305	4770	
16,31	4702	
16,315	4632	
16,32	4543	
16,325	4479	
16,33	4392	
16,335	4319	
16,34	4258	
16,345	4206	
16,35	4131	
16,355	4057	
16,36	3955	
16,365	3851	
16,37	3744	
16,375	3628	
16,38	3477	
16,385	3369	
16,39	3261	
16,395	3164	
16,4	3052	
16,405	2927	
16,41	2811	
16,415	2680	
16,42	2555	
16,425	2421	
16,43	2307	
16,435	2184	
16,44	2082	
16,445	1975	
16,45	1838	
16,455	1718	
16,46	1546	
16,465	1409	
16,47	1294	
16,475	1174	
16,48	1039	
16,485	916	
16,49	772	
16,495	634	
16,5	510	
16,505	365	
16,51	218	
16,515	68	
16,52	-68	
16,525	-212	
16,53	-321	
16,535	-465	
16,54	-632	
16,545	-762	
16,55	-880	
16,555	-1010	
16,56	-1131	
16,565	-1258	
16,57	-1400	
16,575	-1518	
16,58	-1651	
16,585	-1801	
16,59	-1915	
16,595	-2029	
16,6	-2158	
16,605	-2298	
16,61	-2410	
16,615	-2534	
16,62	-2696	
16,625	-2799	
16,63	-2922	
16,635	-3014	
16,64	-3132	
16,645	-3233	
16,65	-3329	
16,655	-3411	
16,66	-3512	
16,665	-3612	
16,67	-3709	
16,675	-3801	
16,68	-3912	
16,685	-4020	
16,69	-4124	
16,695	-4206	
16,7	-4329	
16,705	-4415	
16,71	-4477	
16,715	-4555	
16,72	-4600	
16,725	-4693	
16,73	-4745	
16,735	-4802	
16,74	-4868	
16,745	-4936	
16,75	-4979	
16,755	-5035	
16,76	-5070	
16,765	-5107	
16,77	-5128	
16,775	-5169	
16,78	-5194	
16,785	-5225	
16,79	-5252	
16,795	-5272	
16,8	-5296	
16,805	-5318	
16,81	-5344	
16,815	-5382	
16,82	-5386	
16,825	-5410	
16,83	-5403	
16,835	-5388	
16,84	-5372	
16,845	-5372	
16,85	-5358	
16,855	-5342	
16,86	-5324	
16,865	-5270	
16,87	-5214	
16,875	-5175	
16,88	-5130	
16,885	-5103	
16,89	-5073	
16,895	-5048	
16,9	-5023	
16,905	-4981	
16,91	-4940	
16,915	-4910	
16,92	-4853	
16,925	-4783	
16,93	-4708	
16,935	-4627	
16,94	-4535	
16,945	-4458	
16,95	-4409	
16,955	-4343	
16,96	-4265	
16,965	-4161	
16,97	-4067	
16,975	-3954	
16,98	-3840	
16,985	-3748	
16,99	-3675	
16,995	-3570	
17,0	-3477	
17,005	-3378	
17,01	-3276	
17,015	-3159	
17,02	-3048	
17,025	-2912	
17,03	-2812	
17,035	-2709	
17,04	-2617	
17,045	-2506	
17,05	-2380	
17,055	-2253	
17,06	-2111	
17,065	-1966	
17,07	-1852	
17,075	-1723	
17,08	-1608	
17,085	-1485	
17,09	-1369	
17,095	-1243	
17,1	-1098	
