t, ñ	wz	
36,16	-3050	
36,165	-3112	
36,17	-3188	
36,175	-3259	
36,18	-3344	
36,185	-3432	
36,19	-3500	
36,195	-3613	
36,2	-3676	
36,205	-3720	
36,21	-3765	
36,215	-3824	
36,22	-3880	
36,225	-3942	
36,23	-4007	
36,235	-4068	
36,24	-4137	
36,245	-4155	
36,25	-4183	
36,255	-4220	
36,26	-4249	
36,265	-4278	
36,27	-4330	
36,275	-4373	
36,28	-4419	
36,285	-4464	
36,29	-4482	
36,295	-4479	
36,3	-4489	
36,305	-4478	
36,31	-4492	
36,315	-4501	
36,32	-4512	
36,325	-4534	
36,33	-4531	
36,335	-4530	
36,34	-4523	
36,345	-4495	
36,35	-4467	
36,355	-4442	
36,36	-4431	
36,365	-4406	
36,37	-4389	
36,375	-4362	
36,38	-4353	
36,385	-4309	
36,39	-4277	
36,395	-4223	
36,4	-4184	
36,405	-4140	
36,41	-4113	
36,415	-4087	
36,42	-4048	
36,425	-3993	
36,43	-3927	
36,435	-3852	
36,44	-3779	
36,445	-3699	
36,45	-3630	
36,455	-3565	
36,46	-3520	
36,465	-3430	
36,47	-3369	
36,475	-3297	
36,48	-3220	
36,485	-3121	
36,49	-3040	
36,495	-2966	
36,5	-2903	
36,505	-2820	
36,51	-2710	
36,515	-2632	
36,52	-2517	
36,525	-2419	
36,53	-2305	
36,535	-2212	
36,54	-2098	
36,545	-2012	
36,55	-1920	
36,555	-1804	
36,56	-1723	
36,565	-1628	
36,57	-1516	
36,575	-1408	
36,58	-1292	
36,585	-1184	
36,59	-1095	
36,595	-1010	
36,6	-939	
36,605	-795	
36,61	-690	
36,615	-566	
36,62	-444	
36,625	-305	
36,63	-207	
36,635	-95	
36,64	-9	
36,645	71	
36,65	234	
36,655	336	
36,66	449	
36,665	562	
36,67	670	
36,675	756	
36,68	846	
36,685	945	
36,69	1033	
36,695	1159	
36,7	1246	
36,705	1346	
36,71	1442	
36,715	1568	
36,72	1674	
36,725	1788	
36,73	1859	
36,735	1962	
36,74	2078	
36,745	2153	
36,75	2247	
36,755	2326	
36,76	2428	
36,765	2495	
36,77	2579	
36,775	2655	
36,78	2738	
36,785	2842	
36,79	2918	
36,795	3006	
36,8	3074	
36,805	3156	
36,81	3218	
36,815	3266	
36,82	3326	
36,825	3377	
36,83	3464	
36,835	3533	
36,84	3612	
36,845	3664	
36,85	3725	
36,855	3770	
36,86	3813	
36,865	3830	
36,87	3862	
36,875	3890	
36,88	3918	
36,885	3954	
36,89	3998	
36,895	4045	
36,9	4066	
36,905	4082	
36,91	4106	
36,915	4110	
36,92	4129	
36,925	4155	
36,93	4171	
36,935	4165	
36,94	4176	
36,945	4170	
36,95	4160	
36,955	4156	
36,96	4167	
36,965	4139	
36,97	4146	
36,975	4125	
36,98	4094	
36,985	4061	
36,99	4058	
36,995	4038	
37,0	3991	
37,005	3959	
37,01	3939	
37,015	3868	
37,02	3849	
37,025	3827	
37,03	3797	
37,035	3756	
37,04	3730	
37,045	3679	
37,05	3624	
37,055	3574	
37,06	3491	
37,065	3429	
37,07	3377	
37,075	3314	
37,08	3259	
37,085	3199	
37,09	3130	
37,095	3068	
37,1	3009	
37,105	2882	
37,11	2822	
37,115	2736	
37,12	2649	
37,125	2591	
37,13	2516	
37,135	2445	
37,14	2359	
37,145	2277	
37,15	2156	
37,155	2067	
37,16	1977	
37,165	1906	
37,17	1821	
37,175	1713	
37,18	1623	
37,185	1539	
37,19	1457	
37,195	1341	
37,2	1258	
37,205	1173	
37,21	1061	
37,215	950	
37,22	843	
37,225	746	
37,23	648	
37,235	576	
37,24	451	
37,245	358	
37,25	274	
37,255	189	
37,26	92	
37,265	-9	
37,27	-125	
37,275	-217	
37,28	-321	
37,285	-435	
37,29	-512	
37,295	-603	
37,3	-689	
37,305	-778	
37,31	-893	
37,315	-1005	
37,32	-1107	
37,325	-1211	
37,33	-1334	
37,335	-1416	
37,34	-1478	
37,345	-1544	
37,35	-1631	
37,355	-1724	
37,36	-1809	
37,365	-1901	
37,37	-1991	
37,375	-2087	
37,38	-2164	
37,385	-2217	
37,39	-2277	
37,395	-2339	
37,4	-2424	
37,405	-2509	
37,41	-2582	
37,415	-2656	
37,42	-2771	
37,425	-2818	
37,43	-2871	
37,435	-2928	
37,44	-2990	
37,445	-3027	
37,45	-3091	
37,455	-3128	
37,46	-3167	
37,465	-3214	
37,47	-3275	
37,475	-3314	
37,48	-3358	
37,485	-3414	
37,49	-3439	
37,495	-3473	
37,5	-3525	
37,505	-3566	
37,51	-3587	
37,515	-3625	
37,52	-3620	
37,525	-3629	
37,53	-3636	
37,535	-3670	
37,54	-3685	
37,545	-3727	
37,55	-3734	
37,555	-3741	
37,56	-3720	
37,565	-3712	
37,57	-3685	
37,575	-3676	
37,58	-3695	
37,585	-3697	
37,59	-3698	
37,595	-3696	
37,6	-3697	
37,605	-3661	
37,61	-3609	
37,615	-3579	
37,62	-3546	
37,625	-3528	
37,63	-3504	
37,635	-3498	
37,64	-3481	
37,645	-3476	
37,65	-3411	
37,655	-3380	
37,66	-3335	
37,665	-3292	
37,67	-3245	
37,675	-3205	
37,68	-3139	
37,685	-3096	
37,69	-3056	
37,695	-2979	
37,7	-2937	
37,705	-2884	
37,71	-2819	
37,715	-2748	
37,72	-2692	
37,725	-2617	
37,73	-2563	
37,735	-2509	
37,74	-2420	
37,745	-2369	
37,75	-2286	
37,755	-2212	
37,76	-2136	
37,765	-2046	
37,77	-1967	
37,775	-1909	
37,78	-1821	
37,785	-1699	
37,79	-1628	
37,795	-1558	
37,8	-1492	
37,805	-1421	
37,81	-1357	
37,815	-1284	
37,82	-1206	
37,825	-1115	
37,83	-1002	
37,835	-921	
37,84	-834	
37,845	-747	
37,85	-666	
37,855	-583	
37,86	-484	
37,865	-390	
37,87	-286	
37,875	-156	
37,88	-67	
37,885	1	
37,89	78	
37,895	138	
37,9	208	
37,905	286	
37,91	367	
37,915	423	
37,92	525	
37,925	644	
37,93	731	
37,935	808	
37,94	888	
37,945	959	
37,95	1030	
37,955	1123	
37,96	1206	
37,965	1288	
37,97	1414	
37,975	1487	
37,98	1551	
37,985	1621	
37,99	1679	
37,995	1754	
38,0	1824	
38,005	1884	
38,01	1943	
38,015	2025	
38,02	2072	
38,025	2133	
38,03	2189	
38,035	2236	
38,04	2302	
38,045	2346	
38,05	2404	
38,055	2461	
38,06	2548	
38,065	2601	
38,07	2637	
38,075	2681	
38,08	2696	
38,085	2729	
38,09	2752	
38,095	2801	
38,1	2839	
38,105	2912	
38,11	2974	
38,115	3007	
38,12	3014	
38,125	3037	
38,13	3059	
38,135	3067	
38,14	3086	
38,145	3122	
38,15	3164	
38,155	3174	
38,16	3183	
38,165	3184	
38,17	3181	
38,175	3166	
38,18	3167	
38,185	3178	
38,19	3182	
38,195	3175	
38,2	3168	
38,205	3155	
38,21	3146	
38,215	3132	
38,22	3144	
38,225	3124	
38,23	3109	
38,235	3098	
38,24	3085	
38,245	3063	
38,25	3039	
38,255	3006	
38,26	2977	
38,265	2934	
38,27	2918	
38,275	2899	
38,28	2881	
38,285	2832	
38,29	2808	
38,295	2745	
38,3	2696	
38,305	2650	
38,31	2608	
38,315	2540	
38,32	2511	
38,325	2485	
38,33	2416	
38,335	2386	
38,34	2308	
38,345	2257	
38,35	2184	
38,355	2109	
38,36	2038	
38,365	2001	
38,37	1964	
38,375	1937	
38,38	1877	
38,385	1814	
38,39	1741	
38,395	1653	
38,4	1569	
38,405	1495	
38,41	1439	
38,415	1381	
38,42	1342	
38,425	1265	
38,43	1219	
38,435	1140	
38,44	1048	
38,445	959	
38,45	889	
38,455	799	
38,46	744	
38,465	710	
38,47	620	
38,475	549	
38,48	465	
38,485	365	
38,49	283	
38,495	210	
38,5	138	
38,505	93	
38,51	41	
38,515	-65	
38,52	-118	
38,525	-198	
38,53	-273	
38,535	-346	
38,54	-422	
38,545	-489	
38,55	-539	
38,555	-586	
38,56	-688	
38,565	-739	
38,57	-816	
38,575	-904	
38,58	-967	
38,585	-1065	
38,59	-1137	
38,595	-1180	
38,6	-1230	
38,605	-1277	
38,61	-1300	
38,615	-1365	
38,62	-1429	
38,625	-1506	
38,63	-1577	
38,635	-1643	
38,64	-1680	
38,645	-1723	
38,65	-1757	
38,655	-1786	
38,66	-1828	
38,665	-1878	
38,67	-1946	
38,675	-2000	
38,68	-2060	
38,685	-2110	
38,69	-2145	
38,695	-2171	
38,7	-2184	
38,705	-2213	
38,71	-2241	
38,715	-2305	
38,72	-2335	
38,725	-2376	
38,73	-2422	
38,735	-2429	
38,74	-2444	
38,745	-2451	
38,75	-2454	
38,755	-2488	
38,76	-2511	
38,765	-2528	
38,77	-2553	
38,775	-2580	
38,78	-2581	
38,785	-2585	
38,79	-2609	
38,795	-2605	
38,8	-2607	
38,805	-2622	
38,81	-2619	
38,815	-2620	
38,82	-2613	
38,825	-2602	
38,83	-2585	
38,835	-2572	
38,84	-2543	
38,845	-2544	
38,85	-2524	
38,855	-2508	
38,86	-2493	
38,865	-2482	
38,87	-2462	
38,875	-2450	
38,88	-2426	
38,885	-2413	
38,89	-2386	
38,895	-2366	
38,9	-2346	
38,905	-2319	
38,91	-2286	
38,915	-2248	
38,92	-2228	
38,925	-2162	
38,93	-2123	
38,935	-2100	
38,94	-2053	
38,945	-2029	
38,95	-1996	
38,955	-1957	
38,96	-1907	
38,965	-1875	
38,97	-1794	
38,975	-1747	
38,98	-1715	
38,985	-1662	
38,99	-1625	
38,995	-1582	
39,0	-1537	
39,005	-1505	
39,01	-1472	
39,015	-1414	
39,02	-1364	
39,025	-1298	
39,03	-1236	
39,035	-1165	
39,04	-1102	
39,045	-1052	
39,05	-995	
39,055	-951	
39,06	-870	
39,065	-813	
39,07	-778	
39,075	-734	
39,08	-684	
39,085	-622	
39,09	-566	
39,095	-491	
39,1	-423	
39,105	-359	
39,11	-311	
39,115	-270	
39,12	-237	
39,125	-161	
39,13	-92	
39,135	-33	
39,14	34	
39,145	94	
39,15	158	
39,155	208	
39,16	261	
39,165	307	
39,17	349	
39,175	415	
39,18	470	
39,185	526	
39,19	586	
39,195	674	
39,2	726	
39,205	758	
39,21	802	
39,215	839	
39,22	867	
39,225	914	
39,23	974	
39,235	1015	
39,24	1090	
39,245	1121	
39,25	1133	
39,255	1169	
39,26	1200	
39,265	1240	
39,27	1297	
39,275	1358	
39,28	1395	
39,285	1440	
39,29	1479	
39,295	1483	
39,3	1500	
39,305	1516	
39,31	1556	
39,315	1584	
39,32	1622	
39,325	1649	
39,33	1691	
39,335	1737	
39,34	1744	
39,345	1767	
39,35	1786	
39,355	1795	
39,36	1810	
39,365	1856	
39,37	1880	
39,375	1905	
39,38	1909	
39,385	1916	
39,39	1916	
39,395	1916	
39,4	1917	
39,405	1935	
39,41	1948	
39,415	1965	
39,42	1971	
39,425	1977	
39,43	1962	
39,435	1938	
39,44	1926	
39,445	1918	
39,45	1926	
39,455	1937	
39,46	1955	
39,465	1957	
39,47	1944	
39,475	1934	
39,48	1906	
39,485	1879	
39,49	1853	
39,495	1834	
39,5	1817	
39,505	1806	
39,51	1792	
39,515	1782	
39,52	1762	
39,525	1720	
39,53	1703	
39,535	1668	
39,54	1629	
39,545	1621	
39,55	1618	
39,555	1593	
39,56	1589	
39,565	1553	
39,57	1505	
39,575	1497	
39,58	1462	
39,585	1428	
39,59	1402	
39,595	1381	
39,6	1353	
39,605	1300	
39,61	1271	
39,615	1224	
39,62	1173	
39,625	1127	
39,63	1094	
39,635	1052	
39,64	1010	
39,645	989	
39,65	937	
39,655	896	
39,66	861	
39,665	837	
39,67	800	
39,675	752	
39,68	711	
39,685	680	
39,69	627	
39,695	578	
39,7	553	
39,705	509	
39,71	469	
39,715	434	
39,72	389	
39,725	347	
39,73	325	
39,735	287	
39,74	238	
39,745	199	
39,75	139	
39,755	92	
39,76	60	
39,765	26	
39,77	-26	
39,775	-64	
39,78	-89	
39,785	-149	
39,79	-192	
39,795	-225	
39,8	-270	
39,805	-292	
39,81	-324	
39,815	-354	
39,82	-388	
39,825	-409	
39,83	-448	
39,835	-485	
39,84	-519	
39,845	-541	
39,85	-591	
39,855	-628	
39,86	-671	
39,865	-700	
39,87	-750	
39,875	-772	
39,88	-812	
39,885	-836	
39,89	-869	
39,895	-887	
39,9	-900	
39,905	-914	
39,91	-933	
39,915	-952	
39,92	-968	
39,925	-997	
39,93	-1017	
39,935	-1039	
39,94	-1048	
39,945	-1075	
39,95	-1077	
39,955	-1085	
39,96	-1114	
39,965	-1138	
39,97	-1179	
39,975	-1205	
39,98	-1212	
39,985	-1211	
39,99	-1201	
39,995	-1192	
40,0	-1195	
40,005	-1188	
40,01	-1203	
40,015	-1227	
40,02	-1237	
40,025	-1254	
40,03	-1245	
40,035	-1261	
40,04	-1246	
40,045	-1248	
40,05	-1230	
40,055	-1244	
40,06	-1271	
40,065	-1281	
40,07	-1287	
40,075	-1291	
40,08	-1283	
40,085	-1259	
40,09	-1242	
40,095	-1232	
40,1	-1225	
40,105	-1225	
40,11	-1218	
40,115	-1200	
40,12	-1183	
40,125	-1163	
40,13	-1155	
40,135	-1131	
40,14	-1128	
40,145	-1135	
40,15	-1139	
40,155	-1128	
40,16	-1121	
40,165	-1090	
40,17	-1071	
40,175	-1030	
40,18	-998	
40,185	-974	
40,19	-978	
40,195	-962	
40,2	-972	
40,205	-952	
40,21	-937	
40,215	-899	
40,22	-848	
40,225	-813	
40,23	-781	
40,235	-785	
40,24	-779	
40,245	-781	
40,25	-786	
40,255	-761	
40,26	-718	
40,265	-674	
40,27	-644	
40,275	-598	
40,28	-583	
40,285	-567	
40,29	-570	
40,295	-563	
40,3	-539	
40,305	-512	
40,31	-471	
40,315	-423	
40,32	-389	
40,325	-350	
40,33	-336	
40,335	-326	
40,34	-319	
40,345	-314	
40,35	-307	
40,355	-280	
40,36	-248	
40,365	-213	
40,37	-168	
40,375	-144	
40,38	-147	
40,385	-134	
40,39	-111	
40,395	-95	
40,4	-68	
40,405	-26	
40,41	10	
40,415	25	
40,42	42	
40,425	61	
40,43	61	
40,435	77	
40,44	100	
40,445	140	
40,45	176	
40,455	210	
40,46	236	
40,465	243	
40,47	234	
40,475	228	
40,48	226	
40,485	230	
40,49	280	
40,495	309	
40,5	354	
40,505	378	
40,51	402	
40,515	394	
40,52	388	
40,525	383	
40,53	377	
40,535	393	
40,54	402	
40,545	424	
40,55	442	
40,555	468	
40,56	478	
40,565	479	
40,57	473	
40,575	474	
40,58	475	
40,585	481	
40,59	496	
40,595	511	
40,6	524	
40,605	533	
40,61	523	
40,615	521	
40,62	526	
40,625	520	
40,63	538	
40,635	551	
40,64	563	
40,645	577	
40,65	577	
40,655	587	
40,66	578	
40,665	576	
40,67	573	
40,675	588	
40,68	577	
40,685	580	
40,69	582	
40,695	591	
40,7	578	
40,705	580	
40,71	576	
40,715	557	
40,72	541	
40,725	538	
40,73	538	
40,735	525	
40,74	528	
40,745	523	
40,75	513	
40,755	510	
40,76	515	
40,765	517	
40,77	521	
40,775	509	
40,78	503	
40,785	501	
40,79	469	
40,795	459	
40,8	458	
40,805	450	
40,81	452	
40,815	447	
40,82	457	
40,825	446	
40,83	436	
40,835	413	
40,84	403	
40,845	374	
40,85	380	
40,855	378	
40,86	392	
40,865	389	
40,87	381	
40,875	361	
40,88	348	
40,885	333	
40,89	334	
40,895	316	
40,9	319	
40,905	320	
40,91	301	
40,915	308	
40,92	310	
40,925	303	
40,93	286	
40,935	281	
40,94	273	
40,945	265	
40,95	252	
40,955	256	
40,96	242	
40,965	219	
40,97	206	
40,975	201	
40,98	210	
40,985	213	
40,99	205	
40,995	207	
41,0	192	
41,005	175	
41,01	167	
41,015	158	
41,02	160	
41,025	154	
41,03	157	
41,035	171	
41,04	176	
41,045	191	
41,05	201	
41,055	192	
41,06	168	
41,065	136	
41,07	129	
41,075	132	
41,08	136	
41,085	145	
41,09	162	
41,095	154	
41,1	151	
41,105	140	
41,11	124	
41,115	107	
41,12	106	
41,125	105	
41,13	119	
41,135	122	
41,14	133	
41,145	143	
41,15	125	
41,155	127	
41,16	128	
41,165	115	
41,17	140	
41,175	142	
41,18	144	
41,185	145	
41,19	135	
41,195	130	
41,2	123	
41,205	123	
41,21	134	
41,215	139	
41,22	156	
41,225	156	
41,23	157	
41,235	168	
41,24	161	
41,245	134	
41,25	125	
41,255	129	
41,26	130	
41,265	153	
41,27	168	
41,275	172	
41,28	158	
41,285	154	
41,29	138	
41,295	150	
41,3	150	
41,305	153	
41,31	166	
41,315	162	
41,32	154	
41,325	154	
41,33	151	
41,335	146	
41,34	149	
41,345	153	
41,35	148	
41,355	162	
41,36	152	
41,365	157	
41,37	154	
41,375	145	
41,38	123	
41,385	115	
41,39	108	
41,395	92	
41,4	106	
41,405	106	
41,41	109	
41,415	109	
41,42	108	
41,425	111	
41,43	106	
41,435	83	
41,44	91	
41,445	89	
41,45	73	
41,455	67	
41,46	65	
41,465	68	
41,47	67	
41,475	71	
41,48	70	
41,485	68	
41,49	54	
41,495	45	
41,5	27	
41,505	18	
41,51	10	
41,515	-6	
41,52	-16	
41,525	-30	
41,53	-51	
41,535	-68	
41,54	-54	
41,545	-77	
41,55	-95	
41,555	-89	
41,56	-96	
41,565	-147	
41,57	-143	
41,575	-154	
41,58	-162	
41,585	-172	
41,59	-171	
41,595	-173	
41,6	-190	
41,605	-205	
41,61	-214	
41,615	-220	
41,62	-238	
41,625	-251	
41,63	-263	
41,635	-280	
41,64	-303	
41,645	-304	
41,65	-321	
41,655	-357	
41,66	-373	
41,665	-395	
41,67	-411	
41,675	-416	
41,68	-426	
41,685	-428	
41,69	-444	
41,695	-470	
41,7	-476	
41,705	-495	
41,71	-502	
41,715	-515	
41,72	-522	
41,725	-564	
41,73	-575	
41,735	-588	
41,74	-599	
41,745	-600	
41,75	-602	
41,755	-604	
41,76	-623	
41,765	-637	
41,77	-645	
41,775	-667	
41,78	-696	
41,785	-708	
41,79	-697	
41,795	-715	
41,8	-697	
41,805	-706	
41,81	-705	
41,815	-728	
41,82	-750	
41,825	-775	
41,83	-780	
41,835	-815	
41,84	-800	
41,845	-798	
41,85	-786	
41,855	-803	
41,86	-799	
41,865	-816	
41,87	-828	
41,875	-836	
41,88	-845	
41,885	-840	
41,89	-827	
41,895	-828	
41,9	-837	
41,905	-832	
41,91	-849	
41,915	-849	
41,92	-856	
41,925	-854	
41,93	-825	
41,935	-828	
41,94	-827	
41,945	-831	
41,95	-818	
41,955	-835	
41,96	-846	
41,965	-848	
41,97	-835	
41,975	-833	
41,98	-807	
41,985	-784	
41,99	-770	
41,995	-758	
42,0	-758	
42,005	-765	
42,01	-763	
42,015	-753	
42,02	-740	
42,025	-709	
42,03	-694	
42,035	-671	
42,04	-666	
42,045	-650	
42,05	-655	
42,055	-641	
42,06	-640	
42,065	-612	
42,07	-576	
42,075	-556	
42,08	-542	
42,085	-522	
42,09	-513	
42,095	-511	
42,1	-484	
42,105	-475	
42,11	-419	
42,115	-389	
42,12	-367	
42,125	-331	
42,13	-306	
42,135	-307	
42,14	-284	
42,145	-267	
42,15	-253	
42,155	-212	
42,16	-161	
42,165	-123	
42,17	-78	
42,175	-48	
42,18	-19	
42,185	-24	
42,19	-14	
42,195	-11	
42,2	41	
42,205	73	
42,21	124	
42,215	160	
42,22	205	
42,225	235	
42,23	250	
42,235	260	
42,24	281	
42,245	293	
42,25	323	
42,255	373	
42,26	431	
42,265	458	
42,27	501	
42,275	525	
42,28	536	
42,285	533	
42,29	577	
42,295	611	
42,3	642	
42,305	695	
42,31	736	
42,315	780	
42,32	794	
42,325	793	
42,33	819	
42,335	845	
42,34	889	
42,345	941	
42,35	975	
42,355	1005	
42,36	1029	
42,365	1041	
42,37	1059	
42,375	1072	
42,38	1106	
42,385	1137	
42,39	1156	
42,395	1218	
42,4	1246	
42,405	1262	
42,41	1274	
42,415	1279	
42,42	1265	
42,425	1280	
42,43	1308	
42,435	1343	
42,44	1396	
42,445	1419	
42,45	1442	
42,455	1450	
42,46	1458	
42,465	1446	
42,47	1446	
42,475	1447	
42,48	1450	
42,485	1479	
42,49	1482	
42,495	1509	
42,5	1522	
42,505	1523	
42,51	1504	
42,515	1509	
42,52	1514	
42,525	1521	
42,53	1521	
42,535	1533	
42,54	1532	
42,545	1520	
42,55	1522	
42,555	1498	
42,56	1494	
42,565	1483	
42,57	1490	
42,575	1493	
42,58	1488	
42,585	1485	
42,59	1481	
42,595	1449	
42,6	1432	
42,605	1422	
42,61	1402	
42,615	1397	
42,62	1384	
42,625	1377	
42,63	1351	
42,635	1356	
42,64	1331	
42,645	1301	
42,65	1274	
42,655	1227	
42,66	1191	
42,665	1186	
42,67	1159	
42,675	1144	
42,68	1113	
42,685	1077	
42,69	1046	
42,695	1009	
42,7	967	
42,705	956	
42,71	928	
42,715	898	
42,72	874	
42,725	833	
42,73	789	
42,735	742	
42,74	718	
42,745	667	
42,75	642	
42,755	609	
42,76	576	
42,765	544	
42,77	489	
42,775	443	
42,78	381	
42,785	326	
42,79	269	
42,795	214	
42,8	182	
42,805	145	
42,81	123	
42,815	65	
42,82	23	
42,825	-35	
42,83	-73	
42,835	-133	
42,84	-167	
42,845	-194	
42,85	-238	
42,855	-280	
42,86	-338	
42,865	-385	
42,87	-446	
42,875	-477	
42,88	-523	
42,885	-565	
42,89	-601	
42,895	-636	
42,9	-690	
42,905	-744	
42,91	-808	
42,915	-862	
42,92	-908	
42,925	-958	
42,93	-1001	
42,935	-1041	
42,94	-1082	
42,945	-1112	
42,95	-1129	
42,955	-1180	
42,96	-1241	
42,965	-1290	
42,97	-1339	
42,975	-1410	
42,98	-1441	
42,985	-1467	
42,99	-1502	
42,995	-1513	
43,0	-1547	
43,005	-1577	
43,01	-1615	
43,015	-1635	
43,02	-1692	
43,025	-1734	
43,03	-1756	
43,035	-1781	
43,04	-1802	
43,045	-1834	
43,05	-1860	
43,055	-1898	
43,06	-1918	
43,065	-1956	
43,07	-1981	
43,075	-1994	
43,08	-2005	
43,085	-2031	
43,09	-2051	
43,095	-2062	
43,1	-2083	
43,105	-2114	
43,11	-2130	
43,115	-2139	
43,12	-2152	
43,125	-2151	
43,13	-2152	
43,135	-2165	
43,14	-2173	
43,145	-2177	
43,15	-2201	
43,155	-2197	
43,16	-2190	
43,165	-2202	
43,17	-2189	
43,175	-2174	
43,18	-2171	
43,185	-2165	
43,19	-2150	
43,195	-2138	
43,2	-2123	
43,205	-2104	
43,21	-2095	
43,215	-2070	
43,22	-2066	
43,225	-2031	
43,23	-2023	
43,235	-2022	
43,24	-2002	
43,245	-1979	
43,25	-1952	
43,255	-1896	
43,26	-1857	
43,265	-1824	
43,27	-1782	
43,275	-1769	
43,28	-1754	
43,285	-1727	
43,29	-1670	
43,295	-1627	
43,3	-1592	
43,305	-1558	
43,31	-1521	
43,315	-1491	
43,32	-1442	
43,325	-1409	
43,33	-1361	
43,335	-1312	
43,34	-1267	
43,345	-1223	
43,35	-1179	
43,355	-1119	
43,36	-1079	
43,365	-1014	
43,37	-958	
43,375	-913	
43,38	-850	
43,385	-771	
43,39	-723	
43,395	-669	
43,4	-614	
43,405	-561	
43,41	-521	
43,415	-474	
43,42	-402	
43,425	-356	
43,43	-266	
43,435	-213	
43,44	-153	
43,445	-91	
43,45	-27	
43,455	20	
43,46	81	
43,465	134	
43,47	188	
43,475	286	
43,48	347	
43,485	420	
43,49	484	
43,495	552	
43,5	595	
43,505	664	
43,51	730	
43,515	792	
43,52	859	
43,525	910	
43,53	957	
43,535	994	
43,54	1052	
43,545	1118	
43,55	1183	
43,555	1237	
43,56	1296	
43,565	1384	
43,57	1435	
43,575	1479	
43,58	1553	
43,585	1600	
43,59	1658	
43,595	1710	
43,6	1758	
43,605	1802	
43,61	1863	
43,615	1908	
43,62	1964	
43,625	1992	
43,63	2053	
43,635	2097	
43,64	2151	
43,645	2194	
43,65	2242	
43,655	2283	
43,66	2316	
43,665	2332	
43,67	2359	
43,675	2402	
43,68	2440	
43,685	2471	
43,69	2517	
43,695	2532	
43,7	2577	
43,705	2601	
43,71	2617	
43,715	2655	
43,72	2689	
43,725	2698	
43,73	2709	
43,735	2714	
43,74	2715	
43,745	2719	
43,75	2728	
43,755	2739	
43,76	2757	
43,765	2762	
43,77	2751	
43,775	2760	
43,78	2744	
43,785	2735	
43,79	2730	
43,795	2734	
43,8	2732	
43,805	2755	
43,81	2744	
43,815	2740	
43,82	2731	
43,825	2709	
43,83	2668	
43,835	2658	
43,84	2623	
43,845	2599	
43,85	2588	
43,855	2553	
43,86	2520	
43,865	2474	
43,87	2444	
43,875	2408	
43,88	2374	
43,885	2339	
43,89	2319	
43,895	2283	
43,9	2254	
43,905	2187	
43,91	2154	
43,915	2120	
43,92	2074	
43,925	2032	
43,93	1982	
43,935	1936	
43,94	1872	
43,945	1820	
43,95	1768	
43,955	1703	
43,96	1625	
43,965	1576	
43,97	1502	
43,975	1406	
43,98	1349	
43,985	1292	
43,99	1239	
43,995	1189	
44,0	1124	
44,005	1054	
44,01	988	
44,015	909	
44,02	820	
44,025	761	
44,03	679	
44,035	603	
44,04	538	
44,045	456	
44,05	390	
44,055	336	
44,06	283	
44,065	190	
44,07	107	
44,075	25	
44,08	-59	
44,085	-136	
44,09	-235	
44,095	-308	
44,1	-364	
44,105	-431	
44,11	-507	
44,115	-571	
44,12	-631	
44,125	-708	
44,13	-795	
44,135	-889	
44,14	-965	
44,145	-1046	
44,15	-1100	
44,155	-1193	
44,16	-1268	
44,165	-1345	
44,17	-1435	
44,175	-1507	
44,18	-1576	
44,185	-1641	
44,19	-1684	
44,195	-1732	
44,2	-1796	
44,205	-1906	
44,21	-1950	
44,215	-2059	
44,22	-2114	
44,225	-2171	
44,23	-2223	
44,235	-2278	
44,24	-2301	
